DR_NO,DATE OCC,TIME OCC,AREA,Rpt Dist No,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Status Desc,LOCATION,LAT,LON,City,Crime Subtype,Perp Age,Perp Sex,Arrest
212017103,10/18/2021 12:00:00 AM,800,20,2026,330,BURGLARY FROM VEHICLE,21,F,Invest Cont,300 S  CATALINA                     ST,34.0674,-118.2954,Los Angeles,BURGLARY FROM VEHICLE,,,False
220321841,12/14/2022 12:00:00 AM,530,3,362,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,X,Invest Cont,3900    HILLCREST                    DR,34.017,-118.3477,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
210809804,04/13/2021 12:00:00 AM,1600,8,816,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,M,Invest Cont,600    VETERAN                      AV,34.064,-118.4531,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
231107055,03/22/2023 12:00:00 AM,1400,11,1128,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,ROBLE                        AV,34.1225,-118.1818,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
221904429,01/12/2022 12:00:00 AM,100,19,1913,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,F,Invest Cont,14700    REX                          ST,34.3069,-118.4553,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
221412440,06/08/2022 12:00:00 AM,600,14,1488,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),70,M,Invest Cont,9700    BELLANCA                     AV,33.9481,-118.38,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
210311574,06/12/2021 12:00:00 AM,1030,3,326,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,2700 S  NORMANDIE                    AV,34.0305,-118.3002,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
230118650,08/26/2023 12:00:00 AM,2230,1,132,888,TRESPASSING,46,M,Invest Cont,200 S  GRAND                        AV,34.0545,-118.2499,Los Angeles,TRESPASSING,,,False
221015951,11/01/2022 12:00:00 AM,1700,10,1012,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,M,Adult Other,18700    SHERMAN                      WY,34.2012,-118.5384,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,False
200517279,11/29/2020 12:00:00 AM,2200,5,514,310,BURGLARY,57,F,Invest Cont,1100 W  ROBIDOUX                     ST,33.7879,-118.2763,Los Angeles,BURGLARY,,,False
202013480,08/15/2020 12:00:00 AM,1200,20,2027,330,BURGLARY FROM VEHICLE,34,M,Invest Cont,VERMONT                      AV,34.0636,-118.2916,Los Angeles,BURGLARY FROM VEHICLE,,,False
210809704,04/01/2021 12:00:00 AM,1703,8,853,440,THEFT PLAIN - PETTY ($950 & UNDER),39,F,Invest Cont,1700    BELOIT                       AV,34.0461,-118.4466,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
230616634,10/13/2023 12:00:00 AM,1500,6,659,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",78,M,Invest Cont,SUNSET                       BL,34.0981,-118.3056,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
202107211,02/20/2020 12:00:00 AM,1200,21,2187,354,THEFT OF IDENTITY,77,M,Invest Cont,VENTURA,34.167,-118.5928,Los Angeles,THEFT OF IDENTITY,,,False
220610047,05/05/2022 12:00:00 AM,130,6,646,761,BRANDISH WEAPON,44,F,Adult Other,HOLLYWOOD,34.1016,-118.3288,Los Angeles,BRANDISH WEAPON,,,False
221013549,09/02/2022 12:00:00 AM,2315,10,1025,320,"BURGLARY, ATTEMPTED",0,M,Invest Cont,7000    RESEDA                       BL,34.1977,-118.536,Los Angeles,"BURGLARY, ATTEMPTED",,,False
210914777,09/30/2020 12:00:00 AM,1,9,979,354,THEFT OF IDENTITY,74,F,Invest Cont,4500    COLDWATER CANYON             AV,34.1536,-118.4181,Los Angeles,THEFT OF IDENTITY,,,False
220406617,03/19/2022 12:00:00 AM,2215,4,422,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,Invest Cont,2000    GRIFFIN                      AV,34.0676,-118.2116,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
210705643,02/11/2021 12:00:00 AM,1544,7,702,901,VIOLATION OF RESTRAINING ORDER,53,M,Adult Other,800 N  MARTEL                       AV,34.0853,-118.3512,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
210708726,05/14/2021 12:00:00 AM,1,7,783,624,BATTERY - SIMPLE ASSAULT,59,M,Invest Cont,2300 S  BURNSIDE                     AV,34.0353,-118.3593,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
220214736,08/12/2022 12:00:00 AM,2200,2,275,510,VEHICLE - STOLEN,0,,Invest Cont,11TH                         ST,34.0493,-118.2786,Los Angeles,VEHICLE - STOLEN,,,False
211311128,06/13/2021 12:00:00 AM,915,13,1309,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,Adult Arrest,900 S  ALAMEDA                      ST,34.0277,-118.2391,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,True
221221670,10/08/2022 12:00:00 AM,1130,12,1203,354,THEFT OF IDENTITY,38,M,Invest Cont,1700 W  VERNON                       AV,34.0037,-118.3089,Los Angeles,THEFT OF IDENTITY,,,False
221905528,02/08/2022 12:00:00 AM,2200,19,1907,310,BURGLARY,25,F,Invest Cont,13200    GLADSTONE                    AV,34.3106,-118.428,Los Angeles,BURGLARY,,,False
230611916,02/03/2023 12:00:00 AM,800,6,649,510,VEHICLE - STOLEN,0,,Invest Cont,1500 N  HOBART                       BL,34.0981,-118.3056,Los Angeles,VEHICLE - STOLEN,,,False
211213911,06/14/2021 12:00:00 AM,1025,12,1241,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,F,Invest Cont,W  63RD                         ST,33.9829,-118.3309,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,False
201517189,11/04/2020 12:00:00 AM,1300,15,1519,624,BATTERY - SIMPLE ASSAULT,55,F,Adult Arrest,6400    DENNY                        AV,34.1867,-118.3649,Los Angeles,BATTERY - SIMPLE ASSAULT,,,True
220510305,06/14/2022 12:00:00 AM,800,5,514,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),74,M,Invest Cont,800    HAWAIIAN                     AV,33.7792,-118.2768,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
221305855,02/03/2022 12:00:00 AM,1840,13,1313,310,BURGLARY,0,M,Invest Cont,400 E  PICO                         BL,34.0346,-118.2573,Los Angeles,BURGLARY,,,False
210106334,02/19/2021 12:00:00 AM,2200,1,132,626,INTIMATE PARTNER - SIMPLE ASSAULT,49,F,Adult Other,200 S  GRAND                        AV,34.0539,-118.2503,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
220613152,07/13/2022 12:00:00 AM,1015,6,676,762,LEWD CONDUCT,42,F,Invest Cont,800 N  EL CENTRO                    AV,34.0853,-118.3244,Los Angeles,LEWD CONDUCT,,,False
212110137,06/14/2021 12:00:00 AM,2100,21,2118,901,VIOLATION OF RESTRAINING ORDER,73,M,Invest Cont,8200    IRONDALE                     AV,34.2186,-118.5846,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
211820524,11/22/2021 12:00:00 AM,2000,18,1891,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,Invest Cont,17200 S  VERMONT                      AV,33.8738,-118.291,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
221217245,08/08/2022 12:00:00 AM,1145,12,1252,624,BATTERY - SIMPLE ASSAULT,28,F,Invest Cont,2500 W  FLORENCE                     AV,33.9746,-118.3209,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221204316,01/05/2022 12:00:00 AM,1913,12,1231,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,Invest Cont,3900 W  SLAUSON                      AV,33.9889,-118.3523,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
211207522,02/24/2021 12:00:00 AM,934,12,1239,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,38,F,Adult Arrest,800 W  61ST                         ST,33.9846,-118.2893,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,True
231706287,02/16/2023 12:00:00 AM,1700,17,1735,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),36,M,Invest Cont,17000    SAN FERNANDO MISSION         BL,34.2721,-118.5022,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
232008719,04/25/2023 12:00:00 AM,1130,20,2055,310,BURGLARY,31,M,Invest Cont,1000    FEDORA                       ST,34.0527,-118.2979,Los Angeles,BURGLARY,,,False
211905593,02/15/2021 12:00:00 AM,1200,19,1987,624,BATTERY - SIMPLE ASSAULT,25,M,Invest Cont,8300    WOODMAN                      AV,34.2217,-118.4327,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
231510064,05/22/2023 12:00:00 AM,1545,15,1525,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,Adult Arrest,6100    LAUREL CANYON                BL,34.1814,-118.3965,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,True
201305943,02/03/2020 12:00:00 AM,900,13,1313,440,THEFT PLAIN - PETTY ($950 & UNDER),32,M,Invest Cont,1000 E  WASHINGTON                   BL,34.0259,-118.2535,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
210715458,11/11/2021 12:00:00 AM,1045,7,765,624,BATTERY - SIMPLE ASSAULT,57,F,Invest Cont,PICO                         BL,34.0482,-118.3421,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
210111269,06/03/2021 12:00:00 AM,400,1,195,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,Invest Cont,1800 S  MAIN                         ST,34.0322,-118.2637,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
232012701,07/06/2023 12:00:00 AM,1130,20,2031,480,BIKE - STOLEN,37,M,Invest Cont,700 S  MANHATTAN                    PL,34.0597,-118.3102,Los Angeles,BIKE - STOLEN,,,False
231209193,03/28/2023 12:00:00 AM,1500,12,1266,210,ROBBERY,21,F,Invest Cont,900 W  81ST                         ST,33.9655,-118.2897,Los Angeles,ROBBERY,,,False
231512452,06/17/2023 12:00:00 AM,2330,15,1555,440,THEFT PLAIN - PETTY ($950 & UNDER),0,M,Invest Cont,5000    TUJUNGA                      AV,34.1614,-118.379,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
210215593,10/04/2021 12:00:00 AM,2045,2,217,510,VEHICLE - STOLEN,0,,Invest Cont,800    GLENDALE                     BL,34.0727,-118.2637,Los Angeles,VEHICLE - STOLEN,,,False
220810068,01/15/2022 12:00:00 AM,1030,8,849,354,THEFT OF IDENTITY,58,M,Invest Cont,1000 S  SHENANDOAH                   ST,34.0594,-118.3814,Los Angeles,THEFT OF IDENTITY,,,False
201416210,08/16/2020 12:00:00 AM,1800,14,1483,330,BURGLARY FROM VEHICLE,26,M,Invest Cont,8700    PERSHING                     DR,33.9538,-118.4407,Los Angeles,BURGLARY FROM VEHICLE,,,False
221717808,12/12/2022 12:00:00 AM,2000,17,1798,510,VEHICLE - STOLEN,0,,Invest Cont,HASKELL,34.2319,-118.4763,Los Angeles,VEHICLE - STOLEN,,,False
230813275,08/14/2023 12:00:00 AM,1320,8,801,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",76,M,Invest Cont,1800    PALISADES                    DR,34.0756,-118.5592,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
230116641,07/24/2023 12:00:00 AM,1125,1,119,888,TRESPASSING,0,X,Invest Cont,800 N  ALAMEDA                      ST,34.0561,-118.2375,Los Angeles,TRESPASSING,,,False
230407940,05/01/2023 12:00:00 AM,1110,4,479,624,BATTERY - SIMPLE ASSAULT,31,M,Invest Cont,3500    PERCY                        ST,34.0277,-118.1979,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
201708186,04/11/2020 12:00:00 AM,1600,17,1753,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),32,M,Invest Cont,20600    LEMMER                       ST,34.2505,-118.5842,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
200300845,10/16/2020 12:00:00 AM,1,3,375,310,BURGLARY,19,X,Adult Arrest,3900 S  WESTERN                      AV,34.0146,-118.313,Los Angeles,BURGLARY,,,True
221711740,07/29/2022 12:00:00 AM,900,17,1771,624,BATTERY - SIMPLE ASSAULT,37,F,Invest Cont,OSO,34.2392,-118.5754,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
211705957,02/24/2021 12:00:00 AM,2330,17,1785,510,VEHICLE - STOLEN,0,,Invest Cont,8900    GLADBECK                     AV,34.2319,-118.539,Los Angeles,VEHICLE - STOLEN,,,False
212107871,04/18/2021 12:00:00 AM,1715,21,2173,624,BATTERY - SIMPLE ASSAULT,26,M,Invest Cont,5200    RIGOLETTO                    ST,34.1647,-118.6243,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
220805370,01/31/2022 12:00:00 AM,1800,8,835,480,BIKE - STOLEN,32,M,Invest Cont,1900    SELBY                        AV,34.0498,-118.4328,Los Angeles,BIKE - STOLEN,,,False
201308339,03/18/2020 12:00:00 AM,200,13,1313,210,ROBBERY,37,M,Invest Cont,PICO,34.0328,-118.254,Los Angeles,ROBBERY,,,False
210713670,09/30/2021 12:00:00 AM,1,7,701,330,BURGLARY FROM VEHICLE,55,M,Invest Cont,ROMAINE,34.0888,-118.3753,Los Angeles,BURGLARY FROM VEHICLE,,,False
221609492,06/14/2022 12:00:00 AM,1400,16,1685,510,VEHICLE - STOLEN,0,,Invest Cont,11500    ARMINTA                      ST,34.2139,-118.3818,Los Angeles,VEHICLE - STOLEN,,,False
230705455,02/02/2023 12:00:00 AM,2036,7,736,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,Invest Cont,400 S  LA BREA                      AV,34.0669,-118.3456,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
220714424,09/23/2022 12:00:00 AM,1800,7,721,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,X,Invest Cont,SAN VICENTE                  BL,34.0753,-118.379,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
210904605,01/06/2021 12:00:00 AM,1200,9,974,354,THEFT OF IDENTITY,47,M,Adult Arrest,4600    VISTA DEL MONTE              AV,34.1548,-118.4499,Los Angeles,THEFT OF IDENTITY,,,True
211422154,11/29/2021 12:00:00 AM,350,14,1431,310,BURGLARY,0,X,Invest Cont,1100    ABBOT KINNEY                 BL,33.9918,-118.4703,Los Angeles,BURGLARY,,,False
210908410,04/21/2021 12:00:00 AM,1200,9,963,624,BATTERY - SIMPLE ASSAULT,64,M,Invest Cont,VALLEYHEART,34.1618,-118.4661,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221809526,04/09/2022 12:00:00 AM,900,18,1823,662,"BUNCO, GRAND THEFT",41,F,Invest Cont,200 E  94TH                         ST,33.9511,-118.2717,Los Angeles,"BUNCO, GRAND THEFT",,,False
231109151,03/11/2023 12:00:00 AM,1000,11,1134,510,VEHICLE - STOLEN,0,,Invest Cont,3100    CARLYLE                      ST,34.1058,-118.2353,Los Angeles,VEHICLE - STOLEN,,,False
221815214,08/01/2022 12:00:00 AM,1742,18,1839,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,M,Invest Cont,10800    WEIGAND                      AV,33.9347,-118.2309,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
230807249,03/14/2023 12:00:00 AM,1030,8,853,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,Invest Cont,1600    FEDERAL                      AV,34.0447,-118.454,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
201808173,03/13/2020 12:00:00 AM,1200,18,1846,354,THEFT OF IDENTITY,39,F,Invest Cont,1500 E  112TH                        ST,33.9332,-118.2485,Los Angeles,THEFT OF IDENTITY,,,False
202010764,05/20/2020 12:00:00 AM,1100,20,2069,310,BURGLARY,0,X,Invest Cont,1200 S  WESTMORELAND                 AV,34.049,-118.2891,Los Angeles,BURGLARY,,,False
230409693,06/24/2023 12:00:00 AM,1135,4,429,440,THEFT PLAIN - PETTY ($950 & UNDER),28,F,Invest Cont,5300 E  HUNTINGTON                   DR,34.0899,-118.1664,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
230610964,06/10/2023 12:00:00 AM,850,6,646,624,BATTERY - SIMPLE ASSAULT,34,F,Invest Cont,6700    HOLLYWOOD                    BL,34.1016,-118.3361,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
211221339,10/05/2021 12:00:00 AM,2210,12,1265,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",36,M,Invest Cont,S  NORMANDIE                    AV,33.9618,-118.3003,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
232008154,04/11/2023 12:00:00 AM,2030,20,2033,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,WESTERN                      AV,34.0607,-118.3091,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
220517276,12/20/2022 12:00:00 AM,1,5,581,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",55,F,Invest Cont,2200    MCRAE                        DR,33.7277,-118.3244,Los Angeles,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,,False
201111327,07/11/2020 12:00:00 AM,630,11,1107,510,VEHICLE - STOLEN,0,,Invest Cont,1500 N  MERCURY                      DR,34.1268,-118.1885,Los Angeles,VEHICLE - STOLEN,,,False
210500551,02/13/2021 12:00:00 AM,1100,5,567,310,BURGLARY,20,F,Adult Arrest,200 W  17TH                         ST,33.7287,-118.2814,Los Angeles,BURGLARY,,,True
230205369,02/01/2023 12:00:00 AM,1125,2,245,220,ATTEMPTED ROBBERY,58,M,Invest Cont,WILSHIRE                     BL,34.0579,-118.2759,Los Angeles,ATTEMPTED ROBBERY,,,False
221915007,09/26/2022 12:00:00 AM,1130,19,1962,330,BURGLARY FROM VEHICLE,52,F,Invest Cont,9400    BURNET                       AV,34.2413,-118.4632,Los Angeles,BURGLARY FROM VEHICLE,,,False
221214014,02/05/2022 12:00:00 AM,940,12,1256,624,BATTERY - SIMPLE ASSAULT,70,M,Invest Cont,7500 S  FIGUEROA                     ST,33.9717,-118.2827,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
201309459,04/15/2020 12:00:00 AM,1630,13,1372,440,THEFT PLAIN - PETTY ($950 & UNDER),56,F,Invest Cont,400 E  55TH                         ST,33.9925,-118.2674,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
211207429,01/01/2021 12:00:00 AM,1800,12,1213,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),14,F,Adult Arrest,1800 W  54TH                         ST,33.9933,-118.3089,Los Angeles,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),,,True
220509520,05/26/2022 12:00:00 AM,2030,5,514,237,CHILD NEGLECT (SEE 300 W.I.C.),11,M,Adult Arrest,1000 W  PAPEETE                      ST,33.787,-118.2748,Los Angeles,CHILD NEGLECT (SEE 300 W.I.C.),,,True
232108526,04/28/2023 12:00:00 AM,1500,21,2156,662,"BUNCO, GRAND THEFT",28,F,Invest Cont,6600    TOPANGA CANYON               BL,34.1904,-118.6059,Los Angeles,"BUNCO, GRAND THEFT",,,False
221514497,09/05/2022 12:00:00 AM,1930,15,1599,210,ROBBERY,54,F,Invest Cont,3200    CAHUENGA                     BL,34.1285,-118.3473,Los Angeles,ROBBERY,,,False
210816143,11/04/2021 12:00:00 AM,1830,8,853,330,BURGLARY FROM VEHICLE,35,M,Invest Cont,1500    PURDUE                       AV,34.0464,-118.4512,Los Angeles,BURGLARY FROM VEHICLE,,,False
230611770,06/26/2023 12:00:00 AM,2250,6,622,310,BURGLARY,41,F,Invest Cont,1800    CAMINO PALMERO               ST,34.1035,-118.3503,Los Angeles,BURGLARY,,,False
220117617,08/04/2022 12:00:00 AM,1625,1,132,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,Adult Other,100 S  HILL                         ST,34.0547,-118.2505,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
211208177,03/07/2021 12:00:00 AM,1000,12,1219,761,BRANDISH WEAPON,26,M,Invest Cont,5400 S  FLOWER                       ST,33.9904,-118.2812,Los Angeles,BRANDISH WEAPON,,,False
200908049,03/18/2020 12:00:00 AM,1200,9,952,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,M,Invest Cont,15100    BURBANK                      BL,34.1721,-118.4618,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
231409063,04/19/2023 12:00:00 AM,130,14,1443,330,BURGLARY FROM VEHICLE,39,M,Invest Cont,700    ANGELUS                      PL,33.9892,-118.4551,Los Angeles,BURGLARY FROM VEHICLE,,,False
202013727,08/21/2020 12:00:00 AM,1800,20,2027,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,M,Adult Other,WILSHIRE                     BL,34.0618,-118.2967,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
230715679,10/09/2023 12:00:00 AM,1200,7,713,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",59,F,Invest Cont,400 N  ORANGE GROVE                 AV,34.0782,-118.3604,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
221501013,09/02/2022 12:00:00 AM,2357,15,1527,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,Juv Arrest,HAMLIN,34.1849,-118.3746,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,True
220304726,01/17/2022 12:00:00 AM,2100,3,315,624,BATTERY - SIMPLE ASSAULT,40,M,Invest Cont,2400 S  ST ANDREWS                   PL,34.0347,-118.3113,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221216920,08/03/2022 12:00:00 AM,1130,12,1245,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,39,F,Adult Arrest,1000 W  65TH                         PL,33.9798,-118.2918,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,True
200410518,07/06/2020 12:00:00 AM,1700,4,477,210,ROBBERY,23,M,Invest Cont,900    MARIETTA                     ST,34.0319,-118.2113,Los Angeles,ROBBERY,,,False
210712779,09/01/2021 12:00:00 AM,1715,7,736,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),23,F,Invest Cont,300 S  CLOVERDALE                   AV,34.0686,-118.3462,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
202110526,06/12/2020 12:00:00 AM,200,21,2175,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,F,Adult Other,5600    TOPANGA CANYON               BL,34.1732,-118.6152,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,False
221204208,12/29/2021 12:00:00 AM,1700,12,1231,330,BURGLARY FROM VEHICLE,21,F,Invest Cont,3700 W  59TH                         ST,33.9872,-118.3378,Los Angeles,BURGLARY FROM VEHICLE,,,False
230121741,05/07/2023 12:00:00 AM,1330,1,162,354,THEFT OF IDENTITY,41,M,Invest Cont,600 W  9TH                          ST,34.0462,-118.2585,Los Angeles,THEFT OF IDENTITY,,,False
212016436,11/01/2021 12:00:00 AM,1850,20,2069,350,"THEFT, PERSON",60,M,Invest Cont,1200 S  VERMONT                      AV,34.0477,-118.2916,Los Angeles,"THEFT, PERSON",,,False
221716728,11/21/2022 12:00:00 AM,2100,17,1728,310,BURGLARY,47,M,Adult Arrest,18100    CHATSWORTH                   ST,34.2707,-118.5345,Los Angeles,BURGLARY,,,True
231013880,09/17/2023 12:00:00 AM,2000,10,1004,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,INGOMAR,34.212,-118.5317,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
221407138,03/07/2022 12:00:00 AM,1230,14,1413,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34,F,Invest Cont,ROSE,33.9991,-118.4721,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
220208971,04/07/2022 12:00:00 AM,545,2,291,480,BIKE - STOLEN,49,M,Invest Cont,1300 S  WESTLAKE                     AV,34.0467,-118.2814,Los Angeles,BIKE - STOLEN,,,False
211216835,07/31/2021 12:00:00 AM,1200,12,1215,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,5500    DENKER                       AV,33.9915,-118.3046,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
210307458,03/13/2021 12:00:00 AM,2140,3,331,237,CHILD NEGLECT (SEE 300 W.I.C.),4,M,Adult Other,2700 S  PALM GROVE                   AV,34.0313,-118.3457,Los Angeles,CHILD NEGLECT (SEE 300 W.I.C.),,,False
231207015,02/18/2023 12:00:00 AM,1700,12,1249,901,VIOLATION OF RESTRAINING ORDER,23,F,Adult Other,6800    DENVER                       AV,33.9783,-118.2838,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
220816180,10/27/2022 12:00:00 AM,1544,8,839,330,BURGLARY FROM VEHICLE,30,M,Invest Cont,10200    SANTA MONICA                 BL,34.0611,-118.4184,Los Angeles,BURGLARY FROM VEHICLE,,,False
200911969,07/05/2020 12:00:00 AM,350,9,905,761,BRANDISH WEAPON,61,M,Invest Cont,7400    VAN NUYS                     BL,34.2048,-118.4531,Los Angeles,BRANDISH WEAPON,,,False
201318574,10/09/2020 12:00:00 AM,1540,13,1385,624,BATTERY - SIMPLE ASSAULT,60,F,Invest Cont,400 E  59TH                         PL,33.9861,-118.2675,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221514657,09/01/2021 12:00:00 AM,1,15,1589,510,VEHICLE - STOLEN,0,,Invest Cont,3600    BARHAM                       BL,34.1362,-118.342,Los Angeles,VEHICLE - STOLEN,,,False
201216528,07/10/2020 12:00:00 AM,1100,12,1251,440,THEFT PLAIN - PETTY ($950 & UNDER),54,M,Invest Cont,6700    CRENSHAW                     BL,33.9777,-118.3309,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
