Incident ID,Offence Code,CR Number,Dispatch Date / Time,Start_Date_Time,End_Date_Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Latitude,Longitude,Police District Number,Location
201342535,2204,210032703,08/22/2021 06:53:55 AM,2021-08-22 06:53:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,WHEATON,18200 BLK  WICKHAM RD,OLNEY,MD,20832.0,MCPD,Residence - Single Family,J,4J2,412,18200.0,,WICKHAM,,RD,39.15349,-77.1026,4D,"(39.1535, -77.1026)"
201226287,2606,190006533,02/10/2019 08:44:11 AM,2019-02-08 08:44:00,02/10/2019 12:00:00 AM,90A,1,Crime Against Property,Bad Checks,BAD CHECK � INSUFFICIENT FUNDS,SILVER SPRING,200 BLK  BADEN ST,SILVER SPRING,MD,20901.0,MCPD,Other/Unknown,G,3G2,120,200.0,,BADEN,,ST,39.01007,-77.0126,3D,"(39.0101, -77.0126)"
201244326,5404,190028791,06/16/2019 06:38:44 PM,2019-06-16 18:38:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,8600 BLK  OLD GEORGETOWN RD,BETHESDA,MD,20814.0,MCPD,Hospital/Emergency Care Center,E,2E2,055,8600.0,,OLD GEORGETOWN,,RD,38.99656,-77.109,2D,"(38.9966, -77.109)"
201357750,2305,210051725,12/19/2021 01:35:21 PM,2021-12-18 10:00:00,12/19/2021 12:00:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,18100 BLK  IVY LA,OLNEY,MD,20832.0,MCPD,Residence - Driveway,J,4J2,539,18100.0,,IVY,,LA,39.15451,-77.0924,4D,"(39.1545, -77.0924)"
201353360,2305,210045232,11/08/2021 02:39:41 PM,2021-11-07 18:00:00,11/08/2021 11:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877.0,MCPD,Street - Residential,P,6P3,419,,,VICTORY FARM,,DR,39.14694,-77.1834,6D,"(39.1469, -77.1834)"
201331608,2399,210019183,05/21/2021 11:58:53 AM,2021-05-21 01:00:00,05/21/2021 06:00:00 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,21300 BLK  VILLAGE GREEN CIR,GERMANTOWN,MD,20876.0,MCPD,Residence - Yard,M,5M3,474,21300.0,,VILLAGE GREEN,,CIR,39.20599,-77.2642,5D,"(39.206, -77.2642)"
201309779,2902,200045431,11/17/2020 05:46:02 PM,2020-11-17 17:45:00,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,12000 BLK  GEORGIA AVE,SILVER SPRING,MD,20902.0,MCPD,Parking Lot - Commercial,L,4L1,674,12000.0,,GEORGIA,,AVE,39.052,-77.0512,4D,"(39.052, -77.0512)"
201378375,1399,220023171,05/30/2022 10:48:36 PM,2022-05-30 22:48:00,,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,10700 BLK  BETHESDA CHURCH RD,DAMASCUS,MD,20872.0,MCPD,Residence - Single Family,M,5M2,484,10700.0,,BETHESDA CHURCH,,RD,39.28808,-77.2219,5D,"(39.2881, -77.2219)"
201441660,2308,230052103,08/29/2023 07:45:54 PM,2023-08-29 19:45:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,8000 BLK  BLAIR MILL WAY,SILVER SPRING,MD,20910.0,MCPD,Residence - Apartment/Condo,G,3G1,668,8000.0,,BLAIR MILL,,WAY,38.98889,-77.0279,3D,"(38.9889, -77.0279)"
201238970,2901,190021264,05/06/2019 08:51:21 AM,2019-05-04 21:00:00,05/06/2019 08:00:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,SILVER SPRING,14100 BLK  CASTLE BLV,SILVER SPRING,MD,20904.0,MCPD,Commercial - Office Building,I,3I2,380,14100.0,,CASTLE,,BLV,39.08632,-76.94,3D,"(39.0863, -76.94)"
201421501,2999,230016900,04/09/2023 08:07:42 AM,2023-04-08 20:00:00,04/08/2023 08:07:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,14200 BLK  WEEPING WILLOW DR,SILVER SPRING,MD,20906.0,MCPD,Residence - Apartment/Condo,K,4K1,348,14200.0,,WEEPING WILLOW,,DR,39.08993,-77.0667,4D,"(39.0899, -77.0667)"
201345135,1399,210035959,09/13/2021 12:18:45 AM,2021-09-13 00:19:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,1  BLK E DIAMOND AVE,GAITHERSBURG,MD,20877.0,GPD,Bar/Night Club,P,6P3,427,1.0,E,DIAMOND,,AVE,39.1413,-77.1989,6D,"(39.1413, -77.1989)"
201317964,5403,210003619,01/28/2021 06:32:37 PM,2021-01-28 18:32:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,WHEATON,,SILVER SPRING,MD,20902.0,MCPD,Street - In vehicle,K,4K2,334,,,RANDOLPH,,RD,39.07542,-77.0039,4D,"(39.0754, -77.0039)"
201267744,2399,190058119,12/02/2019 07:25:15 PM,2019-12-03 00:14:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902.0,MCPD,Retail - Mall,L,4L2,321,11100.0,,VEIRS MILL,,RD,39.03758,-77.0519,4D,"(39.0376, -77.0519)"
201267932,2305,190058121,12/02/2019 07:25:48 PM,2019-12-01 20:00:00,12/02/2019 04:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,3300 BLK E WEST HWY,CHEVY CHASE,MD,20815.0,MCPD,Parking Lot - Residential,D,2D1,011,3300.0,E,WEST,,HWY,0.0,0.0,2D,"(0.0, 0.0)"
201244059,3530,190028563,06/15/2019 01:17:34 AM,2019-06-15 01:16:00,06/15/2019 01:16:00 AM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - COCAINE - SELL,SILVER SPRING,7900 BLK  GEORGIA AVE,SILVER SPRING,MD,20910.0,MCPD,Street - In vehicle,G,3G1,090,7900.0,,GEORGIA,,AVE,38.98534,-77.0266,3D,"(38.9853, -77.0266)"
201425842,1399,230022282,05/09/2023 06:39:14 PM,2023-05-08 12:00:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,1500 BLK  HEATHER HOLLOW CIR,SILVER SPRING,,20904.0,MCPD,Parking Lot - Residential,I,3I1,145,1500.0,,HEATHER HOLLOW,,CIR,39.04129,-76.9827,3D,"(39.0413, -76.9827)"
201361468,1399,220003010,01/23/2022 09:55:44 PM,2022-01-23 21:55:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,16100 BLK  SHADY GROVE RD,GAITHERSBURG,MD,20877.0,MCPD,Parking Lot - Commercial,A,1A3,749,16100.0,,SHADY GROVE,,RD,39.12052,-77.1801,1D,"(39.1205, -77.1801)"
201402963,2605,220053065,12/01/2022 04:46:12 PM,2022-11-06 09:00:00,,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,GERMANTOWN,11100 BLK  WEATHERBURN PL,GAITHERSBURG,MD,20879.0,GPD,Residence -Townhouse/Duplex,M,5M1,470,11100.0,,WEATHERBURN,,PL,39.17088,-77.2303,5D,"(39.1709, -77.2303)"
201378078,2999,220022822,05/28/2022 09:21:43 AM,2022-05-28 09:21:00,05/28/2022 09:21:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),GERMANTOWN,,GERMANTOWN,MD,20876.0,MCPD,Street - Other,M,5M1,470,,,SCENERY,,DR,39.18288,-77.2318,5D,"(39.1829, -77.2318)"
201343256,2305,210033603,08/28/2021 01:34:57 PM,2021-08-27 20:30:00,08/27/2021 08:40:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,7000 BLK  WOODMONT AVE,CHEVY CHASE,MD,20815.0,MCPD,Street - Commercial,D,2D2,031,7000.0,,WOODMONT,,AVE,38.98007,-77.0921,2D,"(38.9801, -77.0921)"
201362401,5404,220003960,01/29/2022 08:43:15 PM,2022-01-29 20:43:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,,BETHESDA,MD,20854.0,MCPD,Street - Other,E,2E4,218,,,RIVER,,RD,39.12312,-77.4934,2D,"(39.1231, -77.4934)"
201309432,1399,200045059,11/15/2020 07:02:45 AM,2020-11-15 07:02:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,17200 BLK  KING JAMES WAY,GAITHERSBURG,MD,20877.0,MCPD,Residence - Apartment/Condo,P,6P1,429,17200.0,,KING JAMES,,WAY,39.13854,-77.2065,6D,"(39.1385, -77.2065)"
201284139,1399,200015100,04/05/2020 07:49:52 PM,2020-04-05 19:49:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,8700 BLK  COLESVILLE RD,SILVER SPRING,MD,20910.0,MCPD,Hotel/Motel/Etc.,G,3G1,108,8700.0,,COLESVILLE,,RD,38.99765,-77.027,3D,"(38.9977, -77.027)"
201404521,2305,220055004,12/12/2022 05:24:44 PM,2022-12-12 14:45:00,12/12/2022 02:55:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,3700 BLK  CARDIFF RD,CHEVY CHASE,MD,20815.0,MCPD,Street - Other,D,2D1,038,3700.0,,CARDIFF,,RD,38.9918,-77.0731,2D,"(38.9918, -77.0731)"
201258135,5707,190046006,09/25/2019 03:44:28 PM,2019-09-25 16:00:00,09/25/2019 04:00:00 PM,90J,1,Crime Against Society,Trespass of Real Property,TRESPASSING,TAKOMA PARK,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912.0,TPPD,Grocery/Supermarket,T,8T3,807,7600.0,,NEW HAMPSHIRE,,AVE,38.9859,-76.9881,TPPD,"(38.9859, -76.9881)"
201293128,2305,200025590,07/01/2020 02:24:15 PM,2020-07-01 14:24:00,07/01/2020 02:25:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,TAKOMA PARK,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912.0,TPPD,Parking Lot - Commercial,T,8T3,807,7600.0,,NEW HAMPSHIRE,,AVE,38.9859,-76.9881,TPPD,"(38.9859, -76.9881)"
201432373,2399,230030281,06/24/2023 06:05:17 PM,2023-06-24 18:05:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,5600 BLK  SILO HILL CT,DERWOOD,MD,20855.0,MCPD,Residence - Single Family,R,6R3,724,5600.0,,SILO HILL,,CT,39.14935,-77.1108,6D,"(39.1493, -77.1108)"
201411543,1313,230005365,02/02/2023 01:50:32 AM,2023-02-02 01:50:00,02/02/2023 02:30:00 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,ROCKVILLE,1300 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852.0,RCPD,Street - In vehicle,A,1A1,273,1300.0,,ROCKVILLE,,PIK,39.06819,-77.1293,1D,"(39.0682, -77.1293)"
201231301,3562,190012579,03/19/2019 01:30:49 AM,2019-03-19 01:31:00,03/19/2019 02:00:00 AM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,BETHESDA,,BETHESDA,MD,20814.0,MCPD,Street - In vehicle,D,2D4,192,,,ROCKVILLE,,PIK,39.07219,-77.1332,2D,"(39.0722, -77.1332)"
201314809,2902,200051473,12/31/2020 12:39:23 PM,2020-12-30 17:30:00,12/31/2020 10:30:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,MONTGOMERY VILLAGE,8600 BLK  CALYPSO LA,GAITHERSBURG,MD,20879.0,MCPD,Street - Residential,R,6R3,420,8600.0,,CALYPSO,,LA,39.16222,-77.1778,6D,"(39.1622, -77.1778)"
201347198,2602,210038586,09/29/2021 12:21:23 PM,2021-09-25 09:00:00,,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,MONTGOMERY VILLAGE,9800 BLK  SAILFISH TER,MONTGOMERY VILLAGE,MD,20886.0,MCPD,Cyberspace,R,6R1,505,9800.0,,SAILFISH,,TER,39.16215,-77.2009,6D,"(39.1621, -77.2009)"
201449335,5213,230061567,10/20/2023 08:06:56 AM,2023-10-20 02:14:00,,520,1,Crime Against Society,Weapon Law Violations,WEAPON - FIRING,MONTGOMERY VILLAGE,9800 BLK  BROOKRIDGE CT,MONTGOMERY VILLAGE,MD,20886.0,MCPD,Street - Residential,R,6R2,422,9800.0,,BROOKRIDGE,,CT,39.18861,-77.2029,6D,"(39.1886, -77.2029)"
201355129,2303,210048225,11/27/2021 07:56:46 PM,2021-11-27 19:56:00,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876.0,MCPD,Retail - Department/Discount Store,M,5M1,701,20900.0,,FREDERICK,,RD,39.19829,-77.2448,5D,"(39.1983, -77.2448)"
201303758,2303,200038141,09/28/2020 03:11:11 PM,2020-09-28 12:40:00,09/28/2020 01:00:00 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,22700 BLK  CLARKSBURG RD,CLARKSBURG,MD,20871.0,MCPD,Retail - Clothing,N,5N3,466,22700.0,,CLARKSBURG,,RD,39.2291,-77.2898,5D,"(39.2291, -77.2898)"
201351478,2399,210043816,10/30/2021 11:35:55 AM,2021-10-30 11:35:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,3400 BLK  ROBEY TER,SILVER SPRING,MD,20904.0,MCPD,Residence - Apartment/Condo,I,3I2,380,3400.0,,ROBEY,,TER,39.08304,-76.9385,3D,"(39.083, -76.9385)"
201421043,2308,230016493,04/06/2023 04:32:39 PM,2023-04-06 16:32:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,5400 BLK  ALBEMARLE ST,BETHESDA,MD,20816.0,MCPD,Residence - Single Family,E,2E1,002,5400.0,,ALBEMARLE,,ST,38.94895,-77.1084,2D,"(38.949, -77.1084)"
201293471,2399,200025968,07/04/2020 03:06:00 PM,2020-07-04 01:27:00,07/04/2020 11:00:00 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,15600 BLK  JONES LA,GAITHERSBURG,MD,20878.0,MCPD,Residence - Other,B,1B2,592,15600.0,,JONES,,LA,39.10974,-77.2657,1D,"(39.1097, -77.2657)"
201300869,2204,200034681,09/04/2020 03:31:32 PM,2020-09-04 15:31:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,ROCKVILLE,9600 BLK  TRAVILLE GATEWAY DR,ROCKVILLE,MD,20850.0,MCPD,Residence -Townhouse/Duplex,B,1B1,237,9600.0,,TRAVILLE GATEWAY,,DR,39.08901,-77.2062,1D,"(39.089, -77.2062)"
201370132,2501,220013307,03/28/2022 06:59:30 PM,2022-03-14 00:00:00,03/15/2022 11:59:00 PM,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY OF CHECKS,ROCKVILLE,13600 BLK  DAPHNEY HOUSE CT,ROCKVILLE,MD,20850.0,MCPD,Other/Unknown,B,1B1,237,13600.0,,DAPHNEY HOUSE,,CT,39.08082,-77.2107,1D,"(39.0808, -77.2107)"
201235154,2399,190017507,04/14/2019 10:20:12 PM,2019-04-14 22:20:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,200 BLK  KENTLANDS BLV,GAITHERSBURG,MD,20878.0,MCPD,Retail - Other,P,6P2,450,200.0,,KENTLANDS,,BLV,39.12313,-77.2357,6D,"(39.1231, -77.2357)"
201364776,1214,220007051,02/17/2022 08:33:53 PM,2022-02-17 20:33:00,,120,1,Crime Against Property,Robbery,ROBBERY - KNIFE,MONTGOMERY VILLAGE,18200 BLK  FLOWER HILL WAY,GAITHERSBURG,MD,20879.0,MCPD,Parking Lot - Commercial,R,6R3,420,18200.0,,FLOWER HILL,,WAY,39.15466,-77.1637,6D,"(39.1547, -77.1637)"
201347449,1399,210038893,10/01/2021 12:22:37 AM,2021-10-01 00:22:00,,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,13000 BLK  MILL HOUSE CT,GERMANTOWN,MD,20874.0,MCPD,Residence -Townhouse/Duplex,N,5N2,448,13000.0,,MILL HOUSE,,CT,39.15528,-77.268,5D,"(39.1553, -77.268)"
201395281,3562,220043728,10/06/2022 07:31:45 PM,2022-10-06 19:31:00,10/06/2022 08:00:00 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910.0,MCPD,Street - In vehicle,G,3G1,668,,,GEORGIA,,AVE,39.11237,-77.0755,3D,"(39.1124, -77.0755)"
201364641,3512,220006889,02/17/2022 12:40:31 AM,2022-02-17 00:40:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - HEROIN - POSSESS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877.0,GPD,Street - In vehicle,P,6P1,429,,W,DEER PARK,,RD,39.12866,-77.1929,6D,"(39.1287, -77.1929)"
201450409,3522,230062915,,2023-10-27 17:08:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - OPIUM OR DERIVATIVE - POSSESS,WHEATON,12200 BLK  VEIRS MILL RD,SILVER SPRING,MD,20906.0,MCPD,Parking Lot - Commercial,K,4K2,525,12200.0,,VEIRS MILL,,RD,39.05611,-77.0826,4D,"(39.0561, -77.0826)"
201382462,2610,220028144,06/30/2022 02:04:52 PM,2022-06-24 12:00:00,,26F,1,Crime Against Property,Identity Theft,FRAUD - IDENTITY THEFT,MONTGOMERY VILLAGE,18300 BLK  SWAN STREAM DR,GAITHERSBURG,MD,20877.0,MCPD,Other/Unknown,R,6R3,542,18300.0,,SWAN STREAM,,DR,39.15561,-77.1594,6D,"(39.1556, -77.1594)"
201302259,2404,200036383,09/17/2020 04:03:01 AM,2020-09-17 04:03:00,,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,GERMANTOWN,14400 BLK  KINGS CROSSING BLV,BOYDS,MD,20841.0,MCPD,Residence - Driveway,N,5N2,586,14400.0,,KINGS CROSSING,,BLV,39.16213,-77.3058,5D,"(39.1621, -77.3058)"
201443922,2902,230054884,,2023-09-14 15:00:00,09/14/2023 04:36:00 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,17800 BLK  GEORGIA AVE,OLNEY,MD,20832.0,MCPD,Parking Lot - Commercial,J,4J2,642,17800.0,,GEORGIA,,AVE,0.0,0.0,4D,"(0.0, 0.0)"
201391678,2404,220039327,09/10/2022 09:58:14 AM,2022-09-10 00:00:00,09/10/2022 08:00:00 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,BETHESDA,8100 BLK  HAMILTON SPRING RD,BETHESDA,MD,20817.0,MCPD,Residence - Driveway,E,2E4,210,8100.0,,HAMILTON SPRING,,RD,38.98787,-77.1668,2D,"(38.9879, -77.1668)"
201329957,2605,210016614,05/03/2021 07:40:21 PM,2020-10-25 15:00:00,,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,WHEATON,11700 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902.0,MCPD,Bank - ATM,L,4L1,328,11700.0,,VEIRS MILL,,RD,39.04679,-77.0674,4D,"(39.0468, -77.0674)"
201335232,2605,210023634,06/20/2021 05:41:22 PM,2021-06-19 22:30:00,06/20/2021 11:00:00 AM,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,MONTGOMERY VILLAGE,900 BLK  CLOPPER RD,GAITHERSBURG,MD,20878.0,MCPD,Other/Unknown,P,6P2,593,900.0,,CLOPPER,,RD,39.14601,-77.2282,6D,"(39.146, -77.2282)"
201413610,2308,230007350,02/13/2023 05:14:44 PM,2023-02-13 15:00:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,500 BLK S FREDERICK AVE,GAITHERSBURG,MD,20877.0,GPD,Recreation Center,P,6P3,433,500.0,S,FREDERICK,,AVE,39.14893,-77.2076,6D,"(39.1489, -77.2076)"
201229468,2305,190010469,03/06/2019 03:07:14 PM,2019-02-16 20:40:00,02/17/2019 08:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,9700 BLK  GLEN AVE,SILVER SPRING,MD,20910.0,MCPD,Residence - Driveway,G,3G2,175,9700.0,,GLEN,,AVE,39.01464,-77.0542,3D,"(39.0146, -77.0542)"
201383033,2308,220028820,07/05/2022 01:58:24 PM,2022-07-05 13:58:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,ROCKVILLE,11600 BLK  BROAD GREEN CT,POTOMAC,MD,20854.0,MCPD,Residence - Other,B,1B2,234,11600.0,,BROAD GREEN,,CT,39.04706,-77.1967,1D,"(39.0471, -77.1967)"
201323331,3562,190048307,10/08/2019 01:08:24 PM,2019-10-08 12:52:00,10/08/2019 01:30:00 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,200 BLK  VALLEY BROOK DR,SILVER SPRING,MD,20904.0,MCPD,School/College - DO NOT USE,I,3I1,150,200.0,,VALLEY BROOK,,DR,39.05932,-77.0064,3D,"(39.0593, -77.0064)"
201327557,1313,210014294,04/16/2021 10:30:48 PM,2021-04-16 22:00:00,04/16/2021 10:30:00 PM,13B,2,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,ROCKVILLE,400 BLK  MC ARTHUR DR,ROCKVILLE,MD,20850.0,RCPD,Residence - Single Family,A,1A3,286,400.0,,MC ARTHUR,,DR,39.0875,-77.1433,1D,"(39.0875, -77.1433)"
201405865,3530,220056704,12/21/2022 06:19:46 PM,2022-12-21 18:22:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - COCAINE - SELL,ROCKVILLE,100 BLK  EDISON PARK DR,GAITHERSBURG,MD,20878.0,MCPD,Parking Lot - Residential,B,1B2,725,100.0,,EDISON PARK,,DR,39.11173,-77.2352,1D,"(39.1117, -77.2352)"
201350315,2308,210042558,10/22/2021 06:48:15 PM,2021-10-22 16:00:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,600 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878.0,MCPD,Retail - Salon/Spa,P,6P2,554,600.0,,QUINCE ORCHARD,,RD,39.14263,-77.2208,6D,"(39.1426, -77.2208)"
201321365,2103,210007611,02/28/2021 01:46:08 PM,2021-02-28 13:57:00,,210,1,Crime Against Property,Extortion/Blackmail,EXTORT - THREAT INJURE REPUTATION,SILVER SPRING,8700 BLK  1ST AVE,SILVER SPRING,MD,20910.0,MCPD,Residence - Apartment/Condo,G,3G1,095,8700.0,,1ST,,AVE,38.99738,-77.0317,3D,"(38.9974, -77.0317)"
201378763,2303,220023339,05/31/2022 08:41:04 PM,2022-05-31 20:41:00,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817.0,MCPD,Retail - Mall,E,2E3,204,7100.0,,DEMOCRACY,,BLV,39.02207,-77.1473,2D,"(39.0221, -77.1473)"
201414518,3522,230008941,02/22/2023 03:29:36 PM,2023-02-22 15:00:00,02/22/2023 05:00:00 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - OPIUM OR DERIVATIVE - POSSESS,MONTGOMERY VILLAGE,500 BLK N FREDERICK AVE,GAITHERSBURG,,20877.0,MCPD,Parking Lot - Commercial,P,6P2,428,500.0,N,FREDERICK,,AVE,39.14893,-77.2076,6D,"(39.1489, -77.2076)"
201423748,2202,230019666,04/25/2023 05:25:20 AM,2023-04-25 05:25:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,WHEATON,1100 BLK  UNIVERSITY BLV,SILVER SPRING,MD,20901.0,MCPD,Residence - Apartment/Condo,L,4L2,163,1100.0,,UNIVERSITY,,BLV,39.03585,-77.0268,4D,"(39.0359, -77.0268)"
201411650,2903,230005587,02/03/2023 01:49:50 PM,2023-02-03 11:10:00,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,GERMANTOWN,25900 BLK  RIDGE RD,DAMASCUS,MD,20872.0,MCPD,School - Elementary/Secondary,M,5M2,615,25900.0,,RIDGE,,RD,39.28396,-77.2106,5D,"(39.284, -77.2106)"
201416623,2303,230011426,03/08/2023 04:08:23 PM,2023-03-07 15:00:00,03/08/2023 12:00:00 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,4300 BLK  RANDOLPH RD,SILVER SPRING,MD,20906.0,MCPD,Grocery/Supermarket,K,4K2,307,4300.0,,RANDOLPH,,RD,39.05614,-77.0826,4D,"(39.0561, -77.0826)"
201248308,2303,190033777,07/16/2019 04:07:05 PM,2019-07-16 16:07:00,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,8400 BLK  GEORGIA AVE,SILVER SPRING,MD,20910.0,MCPD,Retail - Department/Discount Store,G,3G1,094,8400.0,,GEORGIA,,AVE,38.99349,-77.0267,3D,"(38.9935, -77.0267)"
201296535,2602,200029546,07/30/2020 10:06:39 AM,2020-07-28 10:06:00,,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,WHEATON,4100 BLK  QUEEN MARY DR,OLNEY,MD,20832.0,MCPD,Other/Unknown,J,4J2,399,4100.0,,QUEEN MARY,,DR,39.14547,-77.079,4D,"(39.1455, -77.079)"
201308460,2305,200043818,11/06/2020 12:31:12 PM,2020-11-06 10:00:00,11/06/2020 11:30:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,10000 BLK  OAKLYN DR,POTOMAC,MD,20854.0,MCPD,Golf Course,E,2E4,211,10000.0,,OAKLYN,,DR,38.99259,-77.1948,2D,"(38.9926, -77.1948)"
